year,application_number,claim,filed_date,authors,primary_examiner,asst_examiner,patented
2017,15494466,,,,<br/>,,1
2017,15496714,spray assembly working machine includes fluid storage tank adapted operation roadway said spray assembly fluid communication fluid storage tank comprising a plurality nozzle assemblies comprises direct acting valve b controller operatively connected direct acting valves controlling opening closing thereof c selector operatively connected controller selector may employed operator working machine selectively operate one direct acting valves order provide desired spray pattern fluid fluid storage tank onto roadway wherein direct acting valves direct acting poppet valve enabled linear solenoid d includes support beam attached frame working machine e includes power source controller f wherein nozzle assemblies i mounted support beam ii includes solenoid switch assembly valve assembly g wherein controller comprises i spray control ii input module operatively connected solenoid switch assembly nozzle assembly spray control said input module adapted determine valve assembly nozzle assembly open closed iii output module operatively connected spray assembly power source said output module adapted energize solenoid switch assembly nozzle assembly spray assembly,"April 25, 2017",['Christian; Richard']," Lee; Chee-Chong
", ,1
2017,15522082,,,,<br/>,,1
2017,15499631,fluid nozzle comprising integral cylindrical housing including fluid channel fluid channel axis disposed coaxially cylindrical housing fluid intake port proximate end slotted orifice distal end slotted orifice parallel opposed edges distal end exit plane passing between parallel to parallel opposed edges fluid channel comprising three cylindrical sub channels three sub channels sub channel axis parallel fluid channel axis beginning intake port passing slotted orifice along exit plane three cylindrical sub channels formed boring hole beginning proximate end cylindrical housing ending opposed hemispherical impingement surfaces slotted orifice wherein cross section intake port proximate end comprises three circular openings three circular openings touching adjacent circular opening circular opening surrounding portion volume formed sweeping slotted orifice along fluid channel axis distal end proximate end,"April 27, 2017",['Dodson; Mitchell Joe']," Valvis; Alexander
", ,1
2017,15584667,sanitary fixture upstream end downstream end sanitary fixture comprising mounting housing thread matingly engagable thread provided water outlet sanitary outlet fitting wherein mounting housing downstream housing end side flow through holes jet regulator insertable mounting housing far insertion stop wherein mounting housing fixture comprises radially outer housing wall radially inner housing wall aeration opening located therebetween outer housing wall located radially beyond inner housing wall,"October 17, 2017","['Blum; Gerhard', 'Grether; Hermann']",," Ganey; Steven J
",1
2017,15118430,,,,<br/>,,1
2017,15590607,kit detecting analyte sample comprising chemiluminescent labeled specific binding partner comprising first specific binding partner analyte wherein first specific binding partner antibody chemiluminescent compound conjugated first specific binding partner activator labeled specific binding partner comprising second specific binding partner analyte wherein second specific binding partner antibody activator compound conjugated second specific binding partner wherein activator compound peroxidase enzyme selective signal inhibiting agent trigger solution wherein components soluble aqueous solution wherein chemiluminescent compound acridan ketenedithioacetal compound according formula str wherein designates point attachment chemiluminescent label first specific binding partner wherein r sup r sup selected substituted unsubstituted lower alkyl wherein r sup r sup substituted group substituted groups selected group consisting carbonyl groups carboxyl groups so sub sup group oso sub sup group glycosyl groups po sub sup group opo sub sup group halogen atoms hydroxyl group thiol group amino groups quaternary ammonium groups quaternary phosphonium groups r sup benzyl group wherein selective signal inhibiting agent selected group consisting ascorbic acid ascorbate sodium salt hydroxy tetramethylchroman carboxylic acid phenoxazine aminotyrosine aminophenol,"April 2, 2015","['Akhavan-Tafti; Hashem', 'Chen; Ying', 'McLernon; Terri', 'Odegaard; Bruce H.', 'Shapir; Nir']"," Yakovleva; Galina
", ,1
2017,15591913,,,,<br/>,,1
2017,15596749,fire extinguishing system extinguishing fire enclosed room flooding enclosed room extinguishing gas regulated manner wherein fire extinguishing system comprises least one extinguishing gas source supplying extinguishing gas extinguishing gas supply pipeline system configured supply extinguishing gas least one extinguishing gas source enclosed room control unit setting amount extinguishing gas supplied enclosed room per unit time control unit configured to adjust amount extinguishing gas supplied enclosed room per unit time event fire upon manual actuation enclosed room flooded according predefined sequence events flood pre flooding phase lasting initial point time predefined point time enclosed room concentration extinguishing gas exceed predefined predefinable value extinguishing gas employed lower critical no observed adverse effect level noael value extinguishing gas employed maintain first sustained flooding phase subsequent pre flooding phase concentration extinguishing gas enclosed room predefined predefinable value based determination fire present enclosed room pre flooding phase ends flood main flooding phase subsequent pre flooding phase enclosed room maximum concentration extinguishing gas based determination fire enclosed room yet extinguished completely extinguished,"May 16, 2017",['Wagner; Ernst-Werner']," Hall; Arthur O
"," Rogers; Adam J
",1
2017,15598218,,,,<br/>,,1
2017,15599202,nozzle positioning device allowing firefighter position aim nozzle nozzle including inlet end fluid communication distal end hose nozzle positioning device comprising primary pole proximal end configured gripped firefighter distal end grasping element fixedly secured distal end pole grasping element including horizontal upper surface extending perpendicular primary pole configured extend across upper surface window sill tooth extending downwardly horizontal upper surface grasping element configured hook edge window sill mounting bracket rotatably coupled horizontal upper surface grasping element configured support nozzle distal end hose horizontal position parallel horizontal upper surface grasping element steering assembly coupled mounting bracket operable rotate mounting bracket longitudinal axis perpendicular horizontal upper surface grasping element wherein mounting bracket coupled horizontal upper surface grasping element cylindrical support element mounted rotation longitudinal axis wherein mounting bracket includes front mounting portion configured cradle front portion nozzle rear mounting portion configured cradle rear portion nozzle lower portion extending front rear mounting portions configured support bottom portion nozzle lower portion including stem coupled cylindrical support element,"April 25, 2018",['McLoughlin; John E.'],," Boeckmann; Jason J
",1
2017,15600547,,,,<br/>,,1
2017,15600888,,,,<br/>,,1
2017,15601623,,,,<br/>,,1
2017,15601841,pressure relief module paint circulating system comprising first flow chamber second flow chamber orifice interconnects first flow chamber second flow chamber valve member biased orifice wherein pressure pressurized supply paint exceeds threshold value valve member moves away orifice divert least portion pressurized supply paint first flow chamber second flow chamber single piece housing comprising first flow chamber second flow chamber valve member,"May 22, 2017","['Smith; Alan', 'Martin; Philip Jeremy']"," Ganey; Steven J
", ,1
2017,15602016,,,,<br/>,,1
2017,15604001,,,,<br/>,,1
2017,15529747,dissolved hydrogen liquid discharging pot comprising lid pot body bottle section stores liquid therein hydrogen generating section communicates bottle section holds hydrogen generating agent generates hydrogen water added thereto leads generated hydrogen bottle section create pressure chamber bottle section discharge tube communicates bottle section pot body discharge opening discharging liquid wherein sucking tip opening discharge tube positioned reach bottom bottle section on off valve provided discharge tube closing opening discharge tube operating member manipulating on off valve indicator line marked pot body visually confirmable manner indicate assumed boundary pressure chamber storing hydrogen bottle section stored liquid bottle section generation hydrogen predetermined volume created pressure chamber according indicator line wherein discharge pressure governed volume pressure chamber defined position indicator line amount hydrogen generating agent produced pressure chamber accordance one opening closing on off valve discharge pressure pressure sufficient discharge on off valve opened stored liquid bottle section bottom sucking tip opening positioned,"June 18, 2015","['Minakawa; Hiroaki', 'Ono; Nobuaki', 'Takaishi; Satoru']"," Gorman; Darren W
", ,1
2017,15529844,,,,<br/>,,1
2017,15529922,,,,<br/>,,1
2017,15605561,method atomizing fluid using pair counter rotating rollers including first roller plurality grooves disposed across first surface first roller grooves enclosed pair fins extending away first surface second roller plurality channels disposed across second surface first second rollers aligned plurality grooves first roller mate plurality channels second roller forming plurality enclosures plurality nips defined first surface first roller second surface second roller method comprising drawing fluid fluid source plurality nips plurality nips upstream side downstream side stretching fluid diverging surfaces pair counter rotating rollers downstream side plurality nips form plurality fluid filaments expelling least quantity air plurality air tubes air tube extending corresponding one plurality enclosures directing air towards downstream side plurality nips forming plurality fluid droplets plurality stretched fluid filaments downstream side plurality nips diverging surfaces pair counter rotating rollers,"May 25, 2017",['Beck; Victor Alfred']," Hall; Arthur O
"," Barrera; Juan C
",1
2017,15606268,,,,<br/>,,1
2017,15606310,,,,<br/>,,1
2017,15608659,method making solid air freshener comprising steps of combining wt starch based fragrance component wt solidifier polyethylene glycol disintegration aid wt surfactant one polyethylene oxide c c alcohol moles ethoxylate sodium lauryl sulfate wherein said surfactant solidifier ratio greater percent weight basis compressing said components form solid produces stable solid reduced leaching fragrance,"May 30, 2017","['Blattner; Amanda Ruth', 'Kohnke; Timothy John', 'Marquardt; Julie E.']"," Ganey; Steven J
", ,1
2017,15608883,desk type liquid chemical spraying device comprising spraying case liquid chemical container storing liquid chemical provided interior thereof flat bottom surface spraying case seated flat place fixing support member integrally formed one side upper part spraying case open topped structure rotation support member fixedly installed upper part fixing support member open topped open bottomed tubular structure open topped open bottomed nozzle installation member inner race gear installed upper side rotation support member rotatable formed inner peripheral surface lower side nozzle installation member plurality nozzle coupling holes formed outer peripheral surface upper part nozzle installation member driving motor fixedly installed inner side rotation support member driving gear enmeshed inner race gear nozzle installation member provided driving shaft liquid chemical supply hose coupling member fixedly installed inner peripheral surface nozzle installation member supports points vertical hose coupling hole center vertical hose coupling hole coupling member liquid chemical supply hose inserted vertical hose coupling hole liquid chemical supply hose coupling member fixing support member spraying case coupled inner peripheral surface vertical hose coupling hole bearing coupled onto outer peripheral surface upper end thereof liquid chemical branch member coupled fixed upper end vertical hose coupling hole liquid chemical hose coupling member forming space liquid chemical branch member upper end liquid chemical supply hose plurality branch holes corresponding number nozzle coupling holes vertically pass liquid chemical branch member plurality liquid chemical ejecting nozzles detachable coupled nozzle coupling holes nozzle installation member respectively spray liquid chemical plurality liquid chemical branch hoses supplying liquid chemical liquid chemical ejecting nozzles branch holes liquid chemical branch members respectively,"May 30, 2017",['Hong; Gi Sool']," Le; Viet
",,1
2017,15609423,,,,<br/>,,1
2017,15532258,,,,<br/>,,1
2017,15611619,fluid emission device comprising tubular body proximal end portion distal end portion longitudinal dimension inner surface fluid transmission lumen extending along longitudinal dimension tubular body proximal end portion tubular body distal end portion tubular body fluid source coupler disposed proximal end portion tubular body fluid source coupler fluidly coupling fluid transmission lumen fluid source fluid source coupler coupled fluid source tip member disposed opposite fluid transmission lumen fluid source coupler tip member longitudinal axis tip member comprising plate radially extending longitudinal axis tip member plate plurality fluid emission lumens fluid emission lumens extending plate fluidly coupling fluid transmission lumen environment outside tubular body spearhead disposed opposite plate fluid transmission lumen spearhead extending along longitudinal axis tip member spacer disposed plate spearhead spacer extending along longitudinal axis tip member separating spearhead fluid emission lumens shaft extending plate fluid transmission lumen shaft proximal end portion distal end portion longitudinal dimension fluid transmission channel fluid transmission channel extending proximal end portion shaft distal end portion shaft fluidly coupling one fluid emission lumens fluid transmission lumen fluid transmission channel exposed portion inner surface tubular body along longitudinal dimension shaft wherein fluid transmission channel outside shaft facing portion inner surface tubular body,"June 1, 2017",['Ryan; Tom']," Gorman; Darren W
"," Greenlund; Joseph A
",1
2017,15532658,,,,<br/>,,1
2017,15532665,,,,<br/>,,1
2017,15532708,,,,<br/>,,1
2017,15532796,,,,<br/>,,1
2017,15613849,,,,<br/>,,1
2017,15533437,break away apparatus combination boom arm boom arm comprising main boom portion boom tip apparatus positioned joint main boom portion boom tip apparatus allowing boom tip assume neutral position pivot forward position rearward position upward position respect main boom portion apparatus comprising first plate disposed joint first plate attached main boom portion second plate disposed joint second plate attached boom tip breakaway hinge assembly positioned first plate second plate breakaway hinge assembly comprising upper joint comprising first ball joint upper joint connected main boom portion boom tip first hinge comprising first hinge pin connected first plate first hinge pivotable first hinge axis defined first ball joint first hinge pin second hinge comprising second hinge pin connected second plate second hinge pivotable second hinge axis defined first ball joint second hinge pin hinge connecting bar connecting first hinge pin second hinge pin wherein first second plates first position respect boom tip assumes neutral position wherein first second plates movable respect first hinge axis second hinge axis pivot point defined first ball joint first spring generates holding force provide break away threshold wherein first second plates movable respect threshold exceeded wherein first spring assists return first second plates first position first second plates move first position mid joint attached first plate mid joint comprising second ball joint wherein second ball joint connected first spring elongated rod wherein horizontal vertical movement elongated rod accommodated mid joint second ball joint first hinge seat attached second plate shaped receive portion hinge connecting bar proximate first hinge pin second hinge seat attached first plate shaped receive portion hinge connecting bar proximate second hinge pin wherein force coming front boom arm causes first hinge seat release hinge connecting bar boom tip pivots respect main boom portion second hinge axis wherein force coming rear boom arm causes said second hinge seat release hinge connecting bar boom tip pivots respect main boom portion first hinge axis wherein force coming boom arm causes first second hinge seats release hinge connecting bar boom tip pivots first ball joint causing upward break boom tip lever pivotally mounted said boom tip first pin connection connecting elongated rod first spring wherein first end first spring pivotally mounted boom tip second end first spring pivotally mounted lever second pin connection move lever wherein lever triangular configuration first pin connection second pin connection third pin connection three pin connections pivotally mounted relative lever wherein one end elongated rod connects third pin connection connect first spring lever,"December 22, 2015",['Bouten; Petrus Henricus Johannes']," Valvis; Alexander M
",,1
2017,15615866,,,,<br/>,,1
2017,15616534,soap dispensing shower assembly configured selectively release soap bathing said assembly comprising dispensing unit soap positioned therein said dispensing unit configured fluidly coupled fluid supply thereby facilitating fluid mixed said soap forming mixture said dispensing unit comprising housing said housing basal wall perimeter wall extending away therefrom said perimeter wall distal edge respect said basal wall define opening interior said housing said perimeter wall first side second side said second side concavely arcuate respect said first side said first side first aperture extending said interior said housing said first side second aperture extending said interior said housing said second aperture spaced said first aperture first valve coupled said first side said housing said first valve input first output second output said first output aligned said first aperture said input configured fluidly coupled fluid supply said first valve selectively positioned first open position wherein said first valve configured direct fluid said input said first output said first valve selectively positioned second open position wherein said first valve configured direct fluid said input said second output said first valve selectively positioned closed position wherein said first valve configured inhibit fluid entering said input basket coupled inside surface said basal wall said basket positioned within said housing said soap positioned said basket said soap retained said basket said basket positioned said first second apertures wherein said basket configured position said soap within flow fluid said basket comprised mesh material wherein said basket configured facilitate fluid mix said soap said first valve positioned said first open position door hingedly coupled said distal edge said housing said door selectively opens closes said housing said door first surface said first surface prominence extending away therefrom said prominence aligned said basket said door closed said prominence abuts said soap retain said soap said basket spray unit configured manipulated said spray unit fluidly coupled said housing wherein said spray unit configured selectively spray mixture said soap fluid bathing,"June 7, 2017",['Saro; Ralph']," Valvis; Alexander M
",,1
2017,15616610,,,,<br/>,,1
2017,15616805,,,,<br/>,,1
2017,15618552,,,,<br/>,,1
2017,15619059,,,,<br/>,,1
2017,15620822,,,,<br/>,,1
2017,15622489,method dispensing mixture method comprising dispersing first component first source component second component second source component mixing chamber tip assembly dispersing pressurized air source pressurized air mixing chamber continuing disperse first second components respective first second sources component pressurized air source pressurized air mixing chamber tip assembly including insert member defining plurality slots proximal distal ends thereof mixing first second components form mixture positioning outlet tip assembly proximity target location dispensing mixture first second components target location tip assembly,"June 14, 2017",['Hull; Les']," Gorman; Darren W
", ,1
2017,15622947,,,,<br/>,,1
2017,15537354,,,,<br/>,,1
2017,15625270,continuous track transport system ctts suitable use connection irrigation system comprising continuous track includes plurality track plates configured arranged adjacent track plates directly connected other gear train comprising drive gear configured arranged receive rotary input way interface connectible portion irrigation system chassis first second driven sprocket gears engaged continuous track first second driven sprocket gears including respective driven gear engaged drive gear enable transfer rotary input drive gear first second driven sprocket gears frame rotatably supports one gears gear train,"June 16, 2017",['Hansen; Brian G.']," Ganey; Steven J
", ,1
2017,15625335,,,,<br/>,,1
2017,15625527,spray head comprising main body central shaft securing ring spout knob wherein main body handle chamber chamber provided connecting opening allowing central shaft inserted thereof inner sidewall connecting opening provided first threaded portion stepped edge central shaft assembly portion connecting section sleeve single piece assembly portion protruding side connecting section opposite sleeve threaded aperture center position sleeve including center aperture extending towards assembly portion without connecting threaded aperture end center aperture one outlet assembly portion disk body disposed connecting section sleeve central shaft entering main body connecting opening sleeve inserted chamber engaging stepped edge connecting section extends chamber outer edge connecting section extending chamber provided second threaded portion engaging spout outer portion securing ring provided third thread portion engaging first threaded portion central shaft inserted main body disk body sandwiched securing ring stepped edge secure central shaft main body inner portion securing ring supports central shaft allows connecting section assembly portion protrude thereof spout provided outer shell inner tube inner tube fourth thread portion wherein engaging fourth thread portion second threaded portion spout able engage connecting section central shaft front end inner tube enlarged stepped section connected cone knob stopper end stopper screw screw knob inserted cone spout engaging threaded aperture inner tube central shaft,"June 16, 2017",['Chen; Chin-Yuan']," Boeckmann; Jason J
",,1
2017,15537505,,,,<br/>,,1
2017,15537728,,,,<br/>,,1
2017,15537788,,,,<br/>,,1
2017,15627168,,,,<br/>,,1
2017,15538166,,,,<br/>,,1
2017,15629568,,,,<br/>,,1
2017,15539297,,,,<br/>,,1
2017,15731537,,,,<br/>,,1
2017,15635514,,,,<br/>,,1
2017,15637564,,,,<br/>,,1
2017,15638617,,,,<br/>,,1
2017,15638749,apparatus comprising intake assembly intake assembly including connector excess flow valve connector configured coupling pressurized liquid source pressurized liquid source supplying pressurized liquid intake assembly excess flow valve fluid communication first flow valve outlet second flow valve outlet direct pressurized liquid intake assembly one assemblies upon application first pressure second pressure outlet assembly outlet assembly coupled first flow valve outlet intake assembly receive pressurized liquid first flow valve outlet upon application first pressure outlet assembly including first outlet configured expelling pressurized liquid pressurized liquid source first direction outlet assembly including second outlet configured expelling least one chemical chemical mixed liquid second direction chemical storage assembly chemical storage assembly coupled second flow valve outlet intake assembly receive pressurized liquid second flow valve outlet upon application second pressure first pressure higher second pressure chemical storage assembly configured least one a storing chemical b mixing chemical liquid pressurized liquid source,"June 30, 2017",['Monaghan; James D.']," Boeckmann; Jason
"," Zhou; Joel
",1
2017,15640217,,,,<br/>,,1
2017,15642509,,,,<br/>,,1
2017,15542291,,,,<br/>,,1
2017,15643882,,,,<br/>,,1
2017,15647499,,,,<br/>,,1
2017,15647581,,,,<br/>,,1
2017,15649132,,,,<br/>,,1
2017,15650036,,,,<br/>,,1
2017,15650466,,,,<br/>,,1
2017,15650476,,,,<br/>,,1
2017,15651175,fluid control valve comprising body comprising inlet configured receive supply fluid first chamber third chamber first outlet associated first chamber third outlet associated third chamber first diverter movable radial direction within body first radial position second radial position second diverter movable longitudinal direction within body first longitudinal position second longitudinal position first actuator operatively coupled first diverter second diverter wherein first actuator configured simultaneously move first diverter first second radial positions second diverter first second longitudinal positions wherein first chamber third chamber configured fluidly connected inlet response actuation first actuator simultaneously provide two different sprays fluid first third outlets respectively,"July 17, 2017","['Erickson; Perry D.', 'Velapure; Amruta']"," Le; Viet
", ,1
2017,15651195,,,,<br/>,,1
2017,15653032,agricultural spreader hopper containing granular product boom arm supporting plurality product delivery conduits supplying plurality row banding assemblies configured disperse product pneumatic supply propel granular product plurality product delivery conduits plurality row banding assemblies wherein plurality row banding assemblies comprises cyclone separator inlet connected respective one product delivery conduit plurality product delivery conduits product outlet bottom end cyclone separator air outlet top end cyclone separator product placement tube connected product outlet air exhaust tube connected air outlet wherein air exhaust tube extends downward surrounds product placement tube,"July 18, 2017",['Snyder; Todd B.']," Gorman; Darren W
",,1
2017,15653931,,,,<br/>,,1
2017,15654391,,,,<br/>,,1
2017,15654504,,,,<br/>,,1
2017,15545034,,,,<br/>,,1
2017,15655521,irrigation system comprising plurality serially connected distribution devices said distribution devices comprising housing comprising housing input port first housing output port second housing output port valve slidable within said housing comprising input port output port said output port fluid communication one said first housing output port said second housing output port motor configured move said valve fluid activated switch configured to generate indication fluid housing input port electronic circuit comprising timer configured count first time value processor configured to receive said indication initiate said timer countdown said first time value response receiving said indication provide instruction said motor wherein said motor moves said valve output port said first housing output port said second housing output port expiration time period associated said first time value,"July 20, 2017",['Giordano; Carl A.']," Valvis; Alexander
", ,1
2017,15655531,fluid control device comprising housing comprising housing input port first housing output port second housing output port fluid connector connecting said housing input port one said first housing output port said second housing output port said fluid connector comprising first connector input port second connector input port connector output port said connector output port fluid communication one said first housing output port said second housing output port said fluid connector rotatable central axis motor configured to rotate fluid connector central axis switch configured to detect fluid said first housing output port generate indication detected fluid electronic circuit comprising timer configured count first time value said electronic circuit configured to initiate said timer countdown said first time value response indication detected fluid provide instruction said motor causing said motor move said connector output port said first housing output port said second housing output port expiration time period associated said first time value,"July 20, 2017",['Giordano; Carl A.']," Valvis; Alexander
", ,1
2017,15656351,sprinkler assembly protector comprising receptacle receiving sprinkler assembly therein receptacle including base tubular sidewall defining internal space formed base sidewall base central raised area sidewall having first plurality sidewall punch outs making holes sidewall positioned vertical alignment first end sidewall second plurality sidewall punch outs making holes sidewall positioned vertical alignment second end opposite first end sidewall second plurality sidewall punch outs positioned equal height one first plurality sidewall punch outs third plurality sidewall punch outs making holes sidewall positioned vertical alignment third end sidewall fourth plurality sidewall punch outs making small holes sidewall positioned vertical alignment fourth end opposite third end sidewall wherein axis crossing first second ends orthogonal axis crossing third fourth ends wherein first second plurality sidewall punch outs concentric tearing facilitating sections enlarging holes allow water supply line pass first end sidewall internal space second end sidewall wherein third fourth plurality sidewall punch outs concentric tearing facilitating sections enlarging holes allow water supply line pass third end sidewall internal space fourth end sidewall wherein concentric tearing facilitating sections removable enlarge holes sidewalls one plurality sizes accommodate different sizes water supply lines base opening provided within central raised area base opening comprising punch outs concentric tearing facilitating sections enlarging opening allow water supply line pass opening concentric tearing facilitating section removable enlarge base opening one plurality sizes accommodate different sizes water supply lines drainage holes formed base positioned radially outward central raised area base opening wherein receptacle sized leave enough clearance fit replacement sprinkler sprinkler assembly sidewall lid covering receptacle lid lid opening allowing sprinkler assembly pass through wherein lid comprises concentric tearing facilitating sections facilitate enlarging lid opening one plurality sizes accommodate sprinkler heads different sizes,"July 21, 2017",['Orth; Guillermo']," Ganey; Steven J
"," Pham; Tuongminh N
",1
2017,15656503,electrostatic atomizing device comprising discharge electrode counter electrode located face discharge electrode liquid supplying unit supplies liquid electrostatic atomization discharge electrode current path electrically connects discharge electrode counter electrode voltage applicator disposed current path applies voltage across discharge electrode counter electrode thus intermittently generates discharge path due dielectric breakdown discharge electrode counter electrode connected other limiting resistor disposed current path wherein limiting resistor disposed first current path second current path included current path first current path electrically connecting voltage applicator counter electrode second current path electrically connecting voltage applicator discharge electrode limiting resistor disposed first current path length wire counter electrode limiting resistor first current path set mm less,"July 21, 2017","['Aono; Tetsunori', 'Yamaguchi; Tomohiro', 'Omori; Takafumi', 'Imahori; Osamu', 'Nakada; Takayuki', 'Ishigami; Youhei']"," Ganey; Steven J
", ,1
2017,15657942,,,,<br/>,,1
2017,15659527,aerosol delivery system discharging aerosolized matter aerosol delivery system comprising replaceable cartridge including internal housing cavity partially filled liquid aerosolized venturi device positioned within internal housing cavity generating aerosolized matter liquid contained internal cavity replaceable cartridge including cartridge housing plurality housing pieces coupled together appliance configured receive replaceable cartridge controllably supply air replaceable cartridge generate aerosolized matter appliance including pump controllably supplying air replaceable cartridge electric motor driven lift mechanism configured move replaceable cartridge different positions within appliance,"July 25, 2017","['Ansley; Matthew', 'Williams; Andrew']"," Ganey; Steven J
"," Le; Viet
",1
2017,15659676,self sealing dripper apparatus controlling liquid flow liquid carrying pipe self sealing dripper apparatus comprising dripper base attachment end open end attachment end capable releasably connected liquid carrying pipe dripper base including aperture fluidly connecting attachment end open end hollow piston casing first open end second open end first open end hollow piston casing configured fit open end dripper base portion inner surface said hollow piston casing contact portion outer surface said dripper base piston located within hollow piston casing piston first end second end said piston configured slidably move within hollow piston casing wherein liquid flowing liquid carrying pipe dripper base forces second end piston second open end hollow piston casing thereby sealing second open end hollow piston casing wherein applying sufficient force second end piston overcome force liquid flowing liquid carrying pipe allows second end piston separate second open end hollow piston casing allow liquid liquid carrying pipe flow second open end hollow piston casing wherein piston segmented portion piston removed allow passage liquid hollow piston casing second end piston separates second open end hollow piston casing,"July 26, 2017","['Yi; Lim Jing', 'Storey; Nathaniel R.']"," Le; Viet
", ,1
2017,15660951,shower head comprising body provided waterway first switch movably mounted body responsible selectively opening closing waterway second switch movably mounted body responsible selectively changing water output patterns comprising front pushbutton movable relative body sliding element movably received inside body rack formed face thereof diverter rotatably received inside body gear rotatably received inside body teeth formed peripheral edge thereof engage rack sliding element allow linear movement sliding element drive gear rotate first ratchet teeth formed side face thereof rotor firmly mounted diverter second ratchet teeth selectively engaged first ratchet teeth allow rotation gear drive second ratchet teeth rotor disengage first ratchet teeth gear well rotor diverter rotate accordingly,"July 27, 2017","['Hu; Xin-Zhan', 'Gao; Wen']"," Le; Viet
", ,1
2017,15662431,,,,<br/>,,1
2017,15662718,fire protection system comprising least one control valve assembly comprising valve body inlet end outlet end endless valve seat therebetween clapper disk pivotably mounted within valve body clapper disk pivotable closed position open position according pressure differential across clapper disk clapper disk sealed engagement valve seat closed position thereof clapper disk spaced away valve seat open position thereof u shaped arm rotatably supported valve body u shaped arm comprising first section second section third section positioned series first third sections linearly extending second section including first arm extending generally transversely first section second arm extending generally transversely third section third arm extending first second arms define u shaped arm second section defining bight u shaped arm u shaped arm rotatable first position wherein bight u shaped arm positioned operational range movement clapper disk clapper disk freely movable open closed positions thereof according pressure differential across clapper disk second position wherein bight u shaped arm engages maintains clapper disk closed position thereof irrespective pressure differential across clapper disk selectively rotatable control arm operatively coupled u shaped arm first end u shaped arm move u shaped arm first second positions thereof opposing second end u shaped arm journaled sidewall valve body opposite control arm wet standpipe inlet end valve body fluidly connected standpipe least one sprinkler downstream least one control valve assembly least one sprinkler fluidly connected outlet end valve body,"July 28, 2017","['Ringer; Yoram', 'Archibald; Thomas Edwin']"," Valvis; Alexander
", ,1
2017,15547732,,,,<br/>,,1
2017,15547763,,,,<br/>,,1
2017,15665848,,,,<br/>,,1
2017,15548231,,,,<br/>,,1
2017,15666893,apparatus adapted efficiently applying liquid nutrients parallel rows standing crops growing field minimal damage crops apparatus comprising elongated flexible drag hose wound onto power driven hose reel drag hose inlet outlet vehicle supporting hose reel axial movement hose reel adjacent first end field perpendicular rows crops drag hose extending hose reel elongated boom end portion pivotally connected elongated applicator connected tractor positioned move rows standing crops applicator extending laterally substantially beyond opposite sides tractor drag hose extending longitudinally hose reel two parallel rows crops substantial alignment center tractor drag hose connected liquid distribution system applicator distribution system outlets located rows crops pump pumping liquid nutrients supply source inlet drag hose supported hose reel tractor connected pull drag hose directly hose reel two rows crops applicator distribution system supply liquid nutrients first group parallel rows standing crops tractor applicator effective turn opposite second end field boom applicator elevated generally crops boom pivoting continuous supply position projecting outwardly longitudinally end portion applicator one half length applicator positioning tractor applicator extending transversely second group parallel rows crops liquid nutrients continuously supplied drag hose boom distribution system second group rows crops tractor applicator return first end field drag hose maintained two rows crops boom applicator extending transversely tractor boom projecting supply position projecting beyond end portion applicator generally crops drag hose rewound onto hose reel synchronized return tractor applicator vehicle operable move hose reel axially third group rows crops tractor applicator positioned apply liquid nutrients third group parallel rows crops,"August 2, 2017","['Alig; David Dale', 'Alig; Rick E.']"," Ganey; Steven J
"," Zhou; Joel
",1
2017,15666928,,,,<br/>,,1
2017,15668089,,,,<br/>,,1
2017,15548936,,,,<br/>,,1
2017,15670083,,,,<br/>,,1
2017,15670541,,,,<br/>,,1
2017,15670559,,,,<br/>,,1
2017,15670586,foam dispenser twice automatic cleaning function configured dispense pressurized separate fluids foam dispenser comprising main body including hose connector air hose connector formed one end thereof connected supply source pressurized separate fluids air supply source hoses respectively coupling end part formed end thereof pair fluid passageways formed therein longitudinal direction pressurized separate fluids flow air passageway formed therein compressed air flows handle formed lower portion thereof dispensing nozzle connected coupling end part main body mixing chamber fluid passageways air passageway joined configured dispense pressurized separate fluids mixed mixing chamber separate fluid supply assembly provided inside main body including least one communication valve configured open close fluid passageways operation trigger lever automatic cleaner provided middle portion air passageway configured automatically open air passageway predetermined period time trigger lever pulled released pressurized separate fluids remaining mixing chamber discharged outside dispensing nozzle wherein automatic cleaner comprises switching chamber formed middle portion air passageway direction perpendicular thereto valve switch installed inside switching chamber reciprocate longitudinal direction thereof connecting rod whose one end connected trigger lever pin end connected valve switch transmit pressing force trigger lever valve switch reciprocate same wherein trigger lever pulled released valve switch opens air passageway predetermined period time,"August 7, 2017",['Kim; Hyung Goo']," Valvis; Alexander M
"," Pham; Tuongminh N
",1
